[2016-04-11 15:43:04] test_OfflinePromotion.py [Test Case:test_OfflinePromotion] [line:28]INFO:~~~线下促销模块测试~~~
[2016-04-11 15:48:05] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:553]INFO:刷新完成！！！
[2016-04-11 15:48:06] test_OfflinePromotion.py [Test Case:test_bmodify_DeleteRedemption_com] [line:744]INFO:等待界面刷新~~~
[2016-04-11 15:48:06] test_OfflinePromotion.py [Test Case:test_bmodify_DeleteRedemption_com] [line:747]INFO:刷新完成！！！
[2016-04-11 15:48:10] test_OfflinePromotion.py [Test Case:Delete_And_Add_Assert] [line:73]INFO:删除成功
[2016-04-11 15:48:13] test_OfflinePromotion.py [Test Case:Delete_And_Add_Assert] [line:73]INFO:删除成功
[2016-04-11 15:48:13] test_OfflinePromotion.py [Test Case:tearDown] [line:1155]INFO:该条用例执行执行完毕！！！
[2016-04-11 15:48:22] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:54]INFO:等待页面刷新···
[2016-04-11 15:48:23] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:56]INFO:刷新完成！！！
[2016-04-11 15:48:36] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:550]INFO:等待界面刷新~~~
[2016-04-11 15:48:36] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:553]INFO:刷新完成！！！
[2016-04-11 15:48:36] test_OfflinePromotion.py [Test Case:test_cmodify_AddSuitObject] [line:791]INFO:等待界面刷新~~~
[2016-04-11 15:48:36] test_OfflinePromotion.py [Test Case:test_cmodify_AddSuitObject] [line:794]INFO:刷新完成！！！
[2016-04-11 15:48:39] test_OfflinePromotion.py [Test Case:Delete_And_Add_Assert] [line:81]INFO:保存成功！
[2016-04-11 15:48:41] test_OfflinePromotion.py [Test Case:tearDown] [line:1155]INFO:该条用例执行执行完毕！！！
[2016-04-11 15:48:50] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:54]INFO:等待页面刷新···
[2016-04-11 15:48:51] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:56]INFO:刷新完成！！！
[2016-04-11 15:49:04] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:550]INFO:等待界面刷新~~~
[2016-04-11 15:49:04] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:553]INFO:刷新完成！！！
[2016-04-11 15:49:05] test_OfflinePromotion.py [Test Case:test_dmodify_DeleteSuitObject] [line:828]INFO:等待界面刷新~~~
[2016-04-11 15:49:05] test_OfflinePromotion.py [Test Case:test_dmodify_DeleteSuitObject] [line:831]INFO:刷新完成！！！
[2016-04-11 15:49:08] test_OfflinePromotion.py [Test Case:Delete_And_Add_Assert] [line:73]INFO:删除成功
[2016-04-11 15:49:08] test_OfflinePromotion.py [Test Case:tearDown] [line:1155]INFO:该条用例执行执行完毕！！！
[2016-04-11 15:49:17] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:54]INFO:等待页面刷新···
[2016-04-11 15:49:18] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:56]INFO:刷新完成！！！
[2016-04-11 15:49:32] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:550]INFO:等待界面刷新~~~
[2016-04-11 15:49:32] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:553]INFO:刷新完成！！！
[2016-04-11 15:49:32] test_OfflinePromotion.py [Test Case:test_emodify_Add_TimeConstraint] [line:858]INFO:等待界面刷新~~~
[2016-04-11 15:49:32] test_OfflinePromotion.py [Test Case:test_emodify_Add_TimeConstraint] [line:861]INFO:刷新完成！！！
[2016-04-11 15:49:35] test_OfflinePromotion.py [Test Case:Delete_And_Add_Assert] [line:81]INFO:保存成功！
[2016-04-11 15:49:36] test_OfflinePromotion.py [Test Case:tearDown] [line:1155]INFO:该条用例执行执行完毕！！！
[2016-04-11 15:49:45] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:54]INFO:等待页面刷新···
[2016-04-11 15:49:47] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:56]INFO:刷新完成！！！
[2016-04-11 15:49:59] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:550]INFO:等待界面刷新~~~
[2016-04-11 15:49:59] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:553]INFO:刷新完成！！！
[2016-04-11 15:50:00] test_OfflinePromotion.py [Test Case:test_fmodify_Delete_TimeConstraint] [line:896]INFO:等待界面刷新~~~
[2016-04-11 15:50:00] test_OfflinePromotion.py [Test Case:test_fmodify_Delete_TimeConstraint] [line:899]INFO:刷新完成！！！
[2016-04-11 15:50:03] test_OfflinePromotion.py [Test Case:Delete_And_Add_Assert] [line:73]INFO:删除成功
[2016-04-11 15:50:03] test_OfflinePromotion.py [Test Case:tearDown] [line:1155]INFO:该条用例执行执行完毕！！！
[2016-04-11 15:50:12] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:54]INFO:等待页面刷新···
[2016-04-11 15:50:13] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:56]INFO:刷新完成！！！
[2016-04-11 15:50:26] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:550]INFO:等待界面刷新~~~
[2016-04-11 15:50:26] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:553]INFO:刷新完成！！！
[2016-04-11 15:50:27] test_OfflinePromotion.py [Test Case:test_gmodify_AddPromotion_com] [line:926]INFO:等待界面刷新~~~
[2016-04-11 15:50:27] test_OfflinePromotion.py [Test Case:test_gmodify_AddPromotion_com] [line:929]INFO:刷新完成！！！
[2016-04-11 15:50:30] test_OfflinePromotion.py [Test Case:Delete_And_Add_Assert] [line:81]INFO:保存成功！
[2016-04-11 15:50:38] test_OfflinePromotion.py [Test Case:Delete_And_Add_Assert] [line:81]INFO:保存成功！
[2016-04-11 15:50:39] test_OfflinePromotion.py [Test Case:tearDown] [line:1155]INFO:该条用例执行执行完毕！！！
[2016-04-11 15:50:49] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:54]INFO:等待页面刷新···
[2016-04-11 15:50:50] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:56]INFO:刷新完成！！！
[2016-04-11 15:51:03] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:550]INFO:等待界面刷新~~~
[2016-04-11 15:51:04] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:553]INFO:刷新完成！！！
[2016-04-11 15:51:04] test_OfflinePromotion.py [Test Case:test_hmodify_DeletePromotion_com] [line:999]INFO:等待界面刷新~~~
[2016-04-11 15:51:04] test_OfflinePromotion.py [Test Case:test_hmodify_DeletePromotion_com] [line:1002]INFO:刷新完成！！！
[2016-04-11 15:51:08] test_OfflinePromotion.py [Test Case:Delete_And_Add_Assert] [line:73]INFO:删除成功
[2016-04-11 15:51:10] test_OfflinePromotion.py [Test Case:Delete_And_Add_Assert] [line:73]INFO:删除成功
[2016-04-11 15:51:10] test_OfflinePromotion.py [Test Case:tearDown] [line:1155]INFO:该条用例执行执行完毕！！！
[2016-04-11 15:51:19] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:54]INFO:等待页面刷新···
[2016-04-11 15:51:20] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:56]INFO:刷新完成！！！
[2016-04-11 15:51:33] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:550]INFO:等待界面刷新~~~
[2016-04-11 15:51:33] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:553]INFO:刷新完成！！！
[2016-04-11 15:51:34] test_OfflinePromotion.py [Test Case:test_imodify_AddPayment] [line:1044]INFO:等待界面刷新~~~
[2016-04-11 15:51:34] test_OfflinePromotion.py [Test Case:test_imodify_AddPayment] [line:1047]INFO:刷新完成！！！
[2016-04-11 15:51:36] test_OfflinePromotion.py [Test Case:Delete_And_Add_Assert] [line:81]INFO:保存成功！
[2016-04-11 15:51:38] test_OfflinePromotion.py [Test Case:tearDown] [line:1155]INFO:该条用例执行执行完毕！！！
[2016-04-11 15:51:47] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:54]INFO:等待页面刷新···
[2016-04-11 15:51:48] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:56]INFO:刷新完成！！！
[2016-04-11 15:52:01] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:550]INFO:等待界面刷新~~~
[2016-04-11 15:52:01] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:553]INFO:刷新完成！！！
[2016-04-11 15:52:02] test_OfflinePromotion.py [Test Case:test_jdelete_DeletePayment] [line:1083]INFO:等待界面刷新~~~
[2016-04-11 15:52:02] test_OfflinePromotion.py [Test Case:test_jdelete_DeletePayment] [line:1086]INFO:刷新完成！！！
[2016-04-11 15:52:05] test_OfflinePromotion.py [Test Case:Delete_And_Add_Assert] [line:73]INFO:删除成功
[2016-04-11 15:52:06] test_OfflinePromotion.py [Test Case:tearDown] [line:1155]INFO:该条用例执行执行完毕！！！
[2016-04-11 15:52:15] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:54]INFO:等待页面刷新···
[2016-04-11 15:52:16] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:56]INFO:刷新完成！！！
[2016-04-11 15:52:27] test_OfflinePromotion.py [Test Case:clickButton] [line:132]INFO:删除成功
[2016-04-11 15:52:27] test_OfflinePromotion.py [Test Case:tearDown] [line:1155]INFO:该条用例执行执行完毕！！！
[2016-04-11 15:52:32] test_OfflinePromotion.py [Test Case:test_lmodify_ApprovalStatus] [line:1127]INFO:开始执行用例...
[2016-04-11 15:52:36] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:54]INFO:等待页面刷新···
[2016-04-11 15:52:38] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:56]INFO:刷新完成！！！
[2016-04-11 15:52:54] test_OfflinePromotion.py [Test Case:clickButton] [line:158]INFO:保存成功！
[2016-04-11 15:52:59] test_OfflinePromotion.py [Test Case:test_0add_Promotion] [line:281]INFO:刷新~~~
[2016-04-11 15:53:08] test_OfflinePromotion.py [Test Case:tearDown] [line:1155]INFO:该条用例执行执行完毕！！！
